source,campaign,influencer_id,user_id,product,date,orders,revenue
Twitter,HK Protein Launch,104,fee88bdc-35f2-4e84-ae67-507cd8f8bbf5,Multivitamin,2024-01-09 04:00:00,1,1171.21
Instagram,Gritzo Kids Push,99,0f6f1c0c-be7e-4af0-88b9-b21d9bb95d43,Omega-3,2024-01-09 05:00:00,3,2458.89
YouTube,FitZone Summer Blast,84,225ed319-689b-4fd4-9395-5f75591347f2,Whey Protein,2024-01-09 06:00:00,4,2432.8
YouTube,FitZone Summer Blast,185,2bcd1067-cecd-4cf8-a717-059212161946,Whey Protein,2024-01-09 07:00:00,5,1585.12
Instagram,Gritzo Kids Push,73,7af54de5-839d-4eb6-bec7-9554426a34e6,Omega-3,2024-01-09 08:00:00,6,1523.22
Instagram,HK Protein Launch,145,22046eda-1209-41e5-b36c-fb0feb0bc94f,Creatine,2024-01-09 09:00:00,2,1822.62
Twitter,Gritzo Kids Push,59,4ebb678c-7295-4a22-91e5-bbb7c7473d87,Whey Protein,2024-01-09 10:00:00,2,814.31
Twitter,HKVitals Glow Drive,31,4567542a-b35d-4901-af37-e807f7c71f99,Multivitamin,2024-01-09 11:00:00,6,1672.92
Twitter,MB Pro Campaign,64,13e434e9-06f0-4588-9971-9ddbcc54e91d,Creatine,2024-01-09 12:00:00,5,230.93
Instagram,MB Pro Campaign,48,5ee694b4-cf10-422a-a25f-f98cd1e3319a,Kids Drink,2024-01-09 13:00:00,1,1531.57
Instagram,HK Protein Launch,23,d96361dc-34ab-4936-9b8e-9313dd4ceec1,Omega-3,2024-01-09 14:00:00,3,1140.94
Twitter,Gritzo Kids Push,198,1e00d4a9-257a-4b6c-be20-53fd4c555284,Creatine,2024-01-09 15:00:00,3,2089.63
Twitter,FitZone Summer Blast,158,e1315451-ceb1-4a83-bce0-310140113801,Kids Drink,2024-01-09 16:00:00,5,1987.39
YouTube,FitZone Summer Blast,55,759d7aef-b5d1-4969-8915-1815645e5d74,Multivitamin,2024-01-09 17:00:00,5,1266.34
YouTube,FitZone Summer Blast,7,de073d48-313d-4fa6-b74f-e0fb4980e78b,Omega-3,2024-01-09 18:00:00,4,220.36
Twitter,HKVitals Glow Drive,112,f9babc5c-3884-4a56-a5db-c4036b6659e8,Whey Protein,2024-01-09 19:00:00,4,906.37
Twitter,HKVitals Glow Drive,106,73da8cdc-d1f4-44c6-94e3-8979cf3de5df,Whey Protein,2024-01-09 20:00:00,2,1973.37
YouTube,FitZone Summer Blast,98,5c45c046-c67b-451d-94c5-6af063695e9e,Kids Drink,2024-01-09 21:00:00,1,402.65
Twitter,HK Protein Launch,12,00045ff2-94f9-4949-8841-8f9125be5a48,Creatine,2024-01-09 22:00:00,1,501.4
YouTube,HKVitals Glow Drive,60,a4b43724-83ed-4fb6-aabc-d0549f163808,Multivitamin,2024-01-09 23:00:00,5,2011.7
YouTube,HKVitals Glow Drive,52,d6644d9a-d768-4840-a7d7-d44278699a09,Kids Drink,2024-01-10 00:00:00,2,2316.15
YouTube,MB Pro Campaign,155,252d965e-ee7b-4e03-a78d-22d8696b88ec,Multivitamin,2024-01-10 01:00:00,2,1100.34
Instagram,MB Pro Campaign,140,36fa59fc-cbb4-40af-ae91-f653a3ba9c79,Multivitamin,2024-01-10 02:00:00,4,1571.08
Instagram,HK Protein Launch,141,5d3b9ae4-f2b2-4276-a544-253ba20b8946,Multivitamin,2024-01-10 03:00:00,3,2847.99
Twitter,HKVitals Glow Drive,72,46f08297-d1cc-438f-afd0-f7f06b57522a,Omega-3,2024-01-10 04:00:00,1,2847.52
YouTube,HKVitals Glow Drive,190,561830ca-ec6b-4b04-8713-185add8fe6f9,Kids Drink,2024-01-10 05:00:00,2,1061.01
Instagram,Gritzo Kids Push,125,36cfe8bb-d8aa-436d-b613-9586e3470227,Omega-3,2024-01-10 06:00:00,4,2467.97
Twitter,HK Protein Launch,157,30e154ba-2bb5-4999-8a6c-947119ca5670,Creatine,2024-01-10 07:00:00,4,1863.04
Twitter,HK Protein Launch,163,c2425a6c-8bad-4972-9dc4-1204cf47f0ba,Creatine,2024-01-10 08:00:00,4,2931.36
Twitter,Gritzo Kids Push,60,4c39df36-cd59-4dc9-995a-bcb661ff8b40,Whey Protein,2024-01-10 09:00:00,3,1537.32
Twitter,Gritzo Kids Push,157,aa51e6ab-e6a0-43da-8959-61ecb1403d93,Whey Protein,2024-01-10 10:00:00,2,2369.18
Twitter,MB Pro Campaign,31,7a7fadec-d054-4225-821b-b4d9bb6a2d31,Whey Protein,2024-01-10 11:00:00,5,2350.78
YouTube,HK Protein Launch,77,f3eff521-269a-4ba8-a1c8-7db685723ffc,Creatine,2024-01-10 12:00:00,5,1592.81
Twitter,HK Protein Launch,76,e65255b9-f7e8-4c8e-895c-f561d20b8d7e,Multivitamin,2024-01-10 13:00:00,4,2427.76
YouTube,Gritzo Kids Push,61,75e1b55d-3971-4c52-b492-3c3cc6b46722,Multivitamin,2024-01-10 14:00:00,4,930.91
Instagram,FitZone Summer Blast,2,1e6cede2-c7e9-4343-abf0-88e81b2d708e,Kids Drink,2024-01-10 15:00:00,3,542.31
Twitter,FitZone Summer Blast,161,2d5bb235-84eb-4e3b-8602-f934a2880d6f,Creatine,2024-01-10 16:00:00,4,1390.46
Instagram,MB Pro Campaign,200,588e8533-4846-4c7a-b9b8-353ec215a39a,Whey Protein,2024-01-10 17:00:00,6,2842.17
YouTube,FitZone Summer Blast,190,3bb701df-98d5-4427-bbca-d0810edc1189,Creatine,2024-01-10 18:00:00,2,1602.08
YouTube,FitZone Summer Blast,121,813ba84d-46bc-47fd-b745-de1578bef4e8,Multivitamin,2024-01-10 19:00:00,4,1978.73
Instagram,FitZone Summer Blast,59,5cc0f69b-7b6f-4756-bd45-fac86a4cc493,Multivitamin,2024-01-10 20:00:00,4,1947.65
Twitter,HKVitals Glow Drive,40,a2098594-7fed-4310-abac-7cce7694081d,Omega-3,2024-01-10 21:00:00,2,571.2
Twitter,MB Pro Campaign,177,e4b857f8-50db-4a54-b350-b68c01dbe6a2,Omega-3,2024-01-10 22:00:00,1,1292.83
Instagram,Gritzo Kids Push,32,16e51b36-c323-4f7f-9bd7-43903751c38a,Kids Drink,2024-01-10 23:00:00,6,2179.43
Instagram,FitZone Summer Blast,38,810fcf35-722f-4a47-b507-c2843b8b5ff3,Creatine,2024-01-11 00:00:00,6,2921.57
Instagram,HKVitals Glow Drive,92,79934516-8f41-4e58-9bd6-7d61ff572a02,Omega-3,2024-01-11 01:00:00,5,670.45
Twitter,FitZone Summer Blast,88,47d47c02-d77b-494e-a292-ef9c486203d5,Omega-3,2024-01-11 02:00:00,4,1349.24
Twitter,HKVitals Glow Drive,141,3a3cdd11-eb95-4aab-a823-58039e738f35,Creatine,2024-01-11 03:00:00,2,466.26
Twitter,MB Pro Campaign,85,b521aa27-ac91-4ab2-8a98-172fc4590957,Multivitamin,2024-01-11 04:00:00,5,878.65
Instagram,FitZone Summer Blast,182,aad44806-a316-4096-91e2-adf1ca97731b,Kids Drink,2024-01-11 05:00:00,3,1254.93
Twitter,HKVitals Glow Drive,76,64f81eb9-5c48-4541-9f31-806ce2d90f00,Kids Drink,2024-01-11 06:00:00,1,1713.8
YouTube,HK Protein Launch,128,c5d7672e-d6cc-47c1-9893-abe4d601ec66,Kids Drink,2024-01-11 07:00:00,4,845.59
Instagram,HK Protein Launch,13,e3c62d7f-2c1d-402c-81f8-9fc51c9cea3a,Omega-3,2024-01-11 08:00:00,1,837.18
Twitter,HKVitals Glow Drive,39,a618387e-787c-4025-8796-e32824be1584,Multivitamin,2024-01-11 09:00:00,4,2377.92
Instagram,FitZone Summer Blast,23,a68fe15d-1c5a-40ed-bac7-826c0eca9047,Kids Drink,2024-01-11 10:00:00,4,2895.4
YouTube,FitZone Summer Blast,110,04630907-f42e-4d3a-9c3b-b071a73637bd,Creatine,2024-01-11 11:00:00,4,1106.12
YouTube,MB Pro Campaign,107,90d6ecc3-c9d8-4716-8c93-cd93cef858db,Kids Drink,2024-01-11 12:00:00,1,2126.38
Instagram,MB Pro Campaign,92,78e4feba-b162-4481-b0e3-211f7ffe80a9,Whey Protein,2024-01-11 13:00:00,6,922.63
Instagram,Gritzo Kids Push,142,45da8b5b-c485-4ada-b618-bb9542130800,Multivitamin,2024-01-11 14:00:00,3,2798.27
YouTube,MB Pro Campaign,145,1d01eb09-8aa7-440c-a09d-1760626a5d41,Whey Protein,2024-01-11 15:00:00,6,2084.13
Instagram,FitZone Summer Blast,24,86fd1a3c-7c8f-4f39-b260-30dee443cd84,Multivitamin,2024-01-11 16:00:00,2,2447.5
YouTube,Gritzo Kids Push,186,a1af045d-73c9-42fb-b115-ad6c7f5c0d29,Creatine,2024-01-11 17:00:00,2,338.19
YouTube,MB Pro Campaign,191,dd5fe87c-9bc5-4188-ac1e-5aec44b847af,Omega-3,2024-01-11 18:00:00,6,1875.82
Twitter,HKVitals Glow Drive,34,ca7ee1dd-961e-4c27-b3b9-69fc9615fd87,Omega-3,2024-01-11 19:00:00,3,1677.31
Instagram,HK Protein Launch,179,9e831193-2e1d-4526-858c-6317b3457ed8,Multivitamin,2024-01-11 20:00:00,3,1020.39
Instagram,MB Pro Campaign,112,32eb1d56-cc7c-48d7-977e-49ebb7ea5ffc,Kids Drink,2024-01-11 21:00:00,4,934.8
Twitter,MB Pro Campaign,138,10046244-54da-4ab6-9cf6-7db16f620d0b,Whey Protein,2024-01-11 22:00:00,4,1824.07
YouTube,HKVitals Glow Drive,118,e346cd79-b365-473a-8fe1-f45755efad43,Creatine,2024-01-11 23:00:00,2,2178.16
Instagram,FitZone Summer Blast,200,3735df9f-c43e-4e54-a16d-9edb4394a87c,Kids Drink,2024-01-12 00:00:00,4,292.88
Twitter,HKVitals Glow Drive,149,6bed28d3-471d-4d7d-a436-801f553d4182,Omega-3,2024-01-12 01:00:00,4,1788.72
Twitter,MB Pro Campaign,165,09bab4dc-6a5b-4ad3-9f59-a7a184325927,Kids Drink,2024-01-12 02:00:00,3,677.29
Instagram,FitZone Summer Blast,7,f39ee580-d581-4ff7-a3d9-742f5aa231c8,Whey Protein,2024-01-12 03:00:00,1,593.02
Twitter,Gritzo Kids Push,90,bd223457-b588-42b8-9179-aaadb8a36442,Omega-3,2024-01-12 04:00:00,6,1944.73
YouTube,MB Pro Campaign,13,f552f60e-71a5-4f85-ac8d-aba74d8d4a3d,Multivitamin,2024-01-12 05:00:00,5,1070.44
Twitter,HKVitals Glow Drive,80,c8df4211-bec6-4c6b-800d-6027a7ca4c37,Creatine,2024-01-12 06:00:00,5,1434.46
YouTube,Gritzo Kids Push,30,d76223a3-dadf-4baa-a8df-9e64c1ab6935,Creatine,2024-01-12 07:00:00,4,1208.0
YouTube,HK Protein Launch,159,7f648769-13f2-4a1f-b272-53eef8d67fc6,Omega-3,2024-01-12 08:00:00,4,2015.34
Instagram,Gritzo Kids Push,133,c50fd688-4232-4c48-a526-2ed47a577ecd,Multivitamin,2024-01-12 09:00:00,6,1516.34
Twitter,HKVitals Glow Drive,160,f14d7873-8cf5-494a-8c34-bae14778b286,Whey Protein,2024-01-12 10:00:00,5,2897.68
YouTube,Gritzo Kids Push,16,5bdb5985-db52-45e0-8869-a1c87f5c43ab,Creatine,2024-01-12 11:00:00,3,1186.67
YouTube,HKVitals Glow Drive,150,ff8429d5-f9ef-4932-a09e-d8297e0bf8fb,Omega-3,2024-01-12 12:00:00,5,2272.8
Twitter,MB Pro Campaign,192,a2457916-7deb-46a6-a667-dcdae33792f3,Creatine,2024-01-12 13:00:00,5,920.42
YouTube,FitZone Summer Blast,172,5dd0c881-e2b2-4829-8a03-28867f17f93a,Multivitamin,2024-01-12 14:00:00,5,1624.51
Twitter,HK Protein Launch,40,49c04981-fc4f-4c40-92aa-1736a57f53f4,Whey Protein,2024-01-12 15:00:00,4,1747.2
Instagram,FitZone Summer Blast,37,f0f0071d-c3a2-4ac7-8af3-acc8964cbb7c,Multivitamin,2024-01-12 16:00:00,4,1121.51
YouTube,FitZone Summer Blast,78,323028d6-e068-4ee2-8e83-dc06d11a2d87,Kids Drink,2024-01-12 17:00:00,6,1520.99
YouTube,FitZone Summer Blast,16,7bd4c9a4-e49d-45f8-aa17-e6f1e196e218,Multivitamin,2024-01-12 18:00:00,5,981.98
Twitter,HKVitals Glow Drive,43,824ca596-c4fa-44b4-9575-4eb024f1f5c7,Multivitamin,2024-01-12 19:00:00,4,216.8
Twitter,HKVitals Glow Drive,63,5bbd40d4-0c4b-40d7-8de9-f48ca47465da,Creatine,2024-01-12 20:00:00,6,803.82
Twitter,HK Protein Launch,15,c769aa95-eb68-48e6-a6a8-66a88919d331,Multivitamin,2024-01-12 21:00:00,5,2160.18
Twitter,HKVitals Glow Drive,172,a924ef32-e002-4e06-b00c-0f970019d416,Omega-3,2024-01-12 22:00:00,3,2358.7
YouTube,HKVitals Glow Drive,137,328baf85-3c3d-4e9f-96d5-0ed869a6b3bb,Creatine,2024-01-12 23:00:00,4,984.57
Instagram,HKVitals Glow Drive,65,82034a98-889e-4258-bdd5-aa3183c97181,Creatine,2024-01-13 00:00:00,1,1342.52
Instagram,HKVitals Glow Drive,44,1b95e9fc-0abe-4cff-b4f5-aab44c338b57,Kids Drink,2024-01-13 01:00:00,6,304.62
Instagram,MB Pro Campaign,20,57c12902-4e9f-4b9d-b29b-a3f0d89e378f,Omega-3,2024-01-13 02:00:00,4,863.78
Instagram,HK Protein Launch,119,a88ad709-1bfe-4388-86a1-22b56894d7fd,Multivitamin,2024-01-13 03:00:00,3,2381.81
Twitter,HKVitals Glow Drive,198,e53c9089-4fdf-44e7-b2cf-015b7c13df64,Kids Drink,2024-01-13 04:00:00,3,1896.76
YouTube,HK Protein Launch,112,33ff7df4-d998-47c3-b034-4ced33ff142e,Omega-3,2024-01-13 05:00:00,4,776.16
YouTube,Gritzo Kids Push,123,97b05e02-348d-4ef2-9c1b-dd39a3588918,Kids Drink,2024-01-13 06:00:00,2,920.84
YouTube,MB Pro Campaign,161,1c1b4d84-300d-45ff-957a-868ef7b0b144,Whey Protein,2024-01-13 07:00:00,6,2487.05
Twitter,HKVitals Glow Drive,80,f8b51f7a-98d6-4f20-9fff-444efac39d0b,Multivitamin,2024-01-13 08:00:00,5,785.44
YouTube,MB Pro Campaign,100,b70be724-fe25-4845-827a-16dad998aacc,Kids Drink,2024-01-13 09:00:00,5,1135.64
Twitter,MB Pro Campaign,6,92836716-c5e0-41b9-9902-47f0d9202f48,Whey Protein,2024-01-13 10:00:00,3,2060.2
YouTube,Gritzo Kids Push,83,f2a9ca8d-5853-44bf-b0d1-d3e129580007,Multivitamin,2024-01-13 11:00:00,4,1771.11
Instagram,HK Protein Launch,31,f482e8a9-8241-462e-8f72-d6e47e893d4f,Kids Drink,2024-01-13 12:00:00,2,1490.44
Twitter,MB Pro Campaign,66,96e6639f-f338-4fe1-b1a6-7ec70d153481,Kids Drink,2024-01-13 13:00:00,6,2719.28
YouTube,FitZone Summer Blast,18,736c55d6-fc62-44de-bca5-db3cc6a655f1,Kids Drink,2024-01-13 14:00:00,1,815.19
Instagram,Gritzo Kids Push,28,2fa55707-082c-4b52-b399-aad02a55ff67,Kids Drink,2024-01-13 15:00:00,5,2275.98
Instagram,FitZone Summer Blast,68,8b2a77c4-332f-4ada-afe3-29717ac70f96,Creatine,2024-01-13 16:00:00,6,645.38
Instagram,Gritzo Kids Push,193,73083eb8-d46e-41ba-b30a-525b27382034,Kids Drink,2024-01-13 17:00:00,6,1924.05
Twitter,FitZone Summer Blast,114,7899e1fb-9cad-4e9f-8612-75792a98d431,Creatine,2024-01-13 18:00:00,2,2637.75
Twitter,FitZone Summer Blast,173,d935ce7e-bd82-48de-bfb7-e8b33312e7a9,Creatine,2024-01-13 19:00:00,6,1482.12
YouTube,MB Pro Campaign,58,a8a59ee2-c029-4764-8137-c1741024f08b,Whey Protein,2024-01-13 20:00:00,5,2228.02
Instagram,MB Pro Campaign,175,4c89cc33-747b-4b0b-a181-5d0cbe46e2cb,Multivitamin,2024-01-13 21:00:00,4,2497.1
YouTube,Gritzo Kids Push,194,14f3761c-3068-43da-939d-9caf41700172,Creatine,2024-01-13 22:00:00,5,580.87
YouTube,HK Protein Launch,180,b1812843-86e5-4585-a7ee-deeb52df9ef9,Omega-3,2024-01-13 23:00:00,1,2176.32
Instagram,MB Pro Campaign,164,cabdac66-dd3a-4e16-ac16-9e9ea2e1018d,Creatine,2024-01-14 00:00:00,4,2775.55
YouTube,MB Pro Campaign,129,290c8126-dd8f-4546-97d0-b30cfb054ab1,Omega-3,2024-01-14 01:00:00,3,1813.84
Twitter,HKVitals Glow Drive,39,c92f3cc9-8baa-423f-b467-6ad863e6cce3,Whey Protein,2024-01-14 02:00:00,2,721.14
YouTube,MB Pro Campaign,106,cdfbe3f3-3fcc-4ca8-8fa2-e50578cfaa81,Omega-3,2024-01-14 03:00:00,5,555.44
Instagram,HK Protein Launch,1,1520ce77-e3f2-45bd-b3d5-f828a128c471,Whey Protein,2024-01-14 04:00:00,4,927.26
Twitter,HKVitals Glow Drive,75,ef4d4865-8c8a-4d2f-a097-e5c0076a0212,Whey Protein,2024-01-14 05:00:00,6,489.84
Twitter,FitZone Summer Blast,88,fe5d888f-b09a-43d1-82fd-65024dbe25d3,Whey Protein,2024-01-14 06:00:00,4,1637.5
YouTube,FitZone Summer Blast,142,6d844c4e-2216-40bd-84ed-a48fb755f66f,Omega-3,2024-01-14 07:00:00,5,395.17
YouTube,HKVitals Glow Drive,199,7e892d66-363b-4426-ae27-8edeadf4b14f,Omega-3,2024-01-14 08:00:00,3,825.53
Twitter,HKVitals Glow Drive,151,5b1d48e8-a69a-4166-beb2-c374d7c0a5ab,Whey Protein,2024-01-14 09:00:00,5,1431.75
YouTube,HKVitals Glow Drive,171,ee8e2b66-1dc9-44ac-8a4b-338e1102c655,Whey Protein,2024-01-14 10:00:00,3,1526.96
Instagram,Gritzo Kids Push,150,cedadffb-b8b1-40cf-8090-89138859c378,Multivitamin,2024-01-14 11:00:00,6,1783.12
YouTube,HK Protein Launch,60,fb483f16-3e53-4795-9f91-ffd933c43080,Whey Protein,2024-01-14 12:00:00,5,2175.72
YouTube,HK Protein Launch,155,c1f6eefe-6396-4fb6-a60c-4356c230ea17,Kids Drink,2024-01-14 13:00:00,4,332.24
Twitter,FitZone Summer Blast,184,cb73fc32-c82f-44fc-ab5d-d3d49a97f26a,Multivitamin,2024-01-14 14:00:00,1,425.74
YouTube,FitZone Summer Blast,130,500fc151-b03c-432e-a099-2af944143374,Multivitamin,2024-01-14 15:00:00,1,370.41
YouTube,FitZone Summer Blast,167,61d0bc4b-7e01-4ccd-8eea-2e399323fafd,Multivitamin,2024-01-14 16:00:00,6,1384.82
YouTube,MB Pro Campaign,179,fd9123fc-b860-4695-a21a-7067b0fa3598,Kids Drink,2024-01-14 17:00:00,4,317.17
Instagram,FitZone Summer Blast,110,a90a4f21-0496-4996-8a5d-1e91136f9a48,Multivitamin,2024-01-14 18:00:00,1,2289.03
YouTube,HKVitals Glow Drive,19,a3a7ccff-0e37-4c5e-861f-6f74c8b3704e,Multivitamin,2024-01-14 19:00:00,6,824.4
Instagram,FitZone Summer Blast,62,08cda913-e85c-475a-8e33-3562c7c39ba5,Omega-3,2024-01-14 20:00:00,3,2829.79
Instagram,HKVitals Glow Drive,71,5c51b36e-adeb-456d-a80f-94f4a478daa3,Omega-3,2024-01-14 21:00:00,4,1561.93
Instagram,Gritzo Kids Push,195,daa3cf35-5c63-464a-8192-30f190171b1a,Whey Protein,2024-01-14 22:00:00,3,1449.71
Instagram,MB Pro Campaign,191,7fd73fbb-03ba-4854-8d7b-9e903fbf99c4,Whey Protein,2024-01-14 23:00:00,4,2385.51
Twitter,MB Pro Campaign,111,c2d6736f-a85d-41fb-aa1c-8e13aebabb03,Creatine,2024-01-15 00:00:00,3,2196.83
Instagram,HK Protein Launch,133,a6b6546d-3eef-428a-9de3-bf198a687a26,Kids Drink,2024-01-15 01:00:00,3,1900.47
YouTube,Gritzo Kids Push,72,b5ca815a-5133-44b3-b0e7-1c3370122132,Omega-3,2024-01-15 02:00:00,1,2818.41
Instagram,HKVitals Glow Drive,78,1025f0e4-9567-454a-a3d4-1bd3f7cc8fdd,Whey Protein,2024-01-15 03:00:00,4,1382.33
YouTube,Gritzo Kids Push,189,149373d4-cd8d-4d26-b6b1-7a608a5f3280,Kids Drink,2024-01-15 04:00:00,5,2463.89
Instagram,MB Pro Campaign,100,920f6988-99bb-4c5f-95f2-2803b4ef1687,Multivitamin,2024-01-15 05:00:00,1,1264.26
Twitter,HKVitals Glow Drive,71,b8400962-ef06-4b1f-a1ee-e5d8e2414a1a,Kids Drink,2024-01-15 06:00:00,3,2547.37
Instagram,Gritzo Kids Push,7,678dc8ef-3054-4d29-a3ac-bd4e3391938b,Omega-3,2024-01-15 07:00:00,3,926.53
Instagram,MB Pro Campaign,50,597044b6-02b9-416a-85be-931e12adf462,Creatine,2024-01-15 08:00:00,5,1009.95
Twitter,HKVitals Glow Drive,46,f661bfbc-daab-4882-9f3f-225054effd0c,Omega-3,2024-01-15 09:00:00,5,2098.03
Instagram,HKVitals Glow Drive,72,1eff82e5-77f6-4a0f-9a3d-ce055bba9dce,Whey Protein,2024-01-15 10:00:00,3,795.6
YouTube,MB Pro Campaign,76,0f96a30a-e3a2-4e95-b953-72c5b8d04a66,Whey Protein,2024-01-15 11:00:00,5,841.63
Instagram,HKVitals Glow Drive,74,5fcecfe0-7bf6-4e98-a0fc-420b662cda44,Kids Drink,2024-01-15 12:00:00,2,1054.73
Instagram,MB Pro Campaign,142,60622a17-c5e2-4d19-b72e-494a82699a22,Omega-3,2024-01-15 13:00:00,1,2101.0
Instagram,FitZone Summer Blast,73,964674ce-2715-4b0c-92ea-35affa9e21a1,Whey Protein,2024-01-15 14:00:00,4,2690.29
Twitter,FitZone Summer Blast,102,318e96ee-8038-421e-97db-5ff0dc7c61e1,Multivitamin,2024-01-15 15:00:00,5,2088.79
Instagram,HKVitals Glow Drive,94,63bb9a8a-0f99-4f9e-9d78-8b5e54f24a5e,Multivitamin,2024-01-15 16:00:00,5,2517.88
Instagram,HKVitals Glow Drive,69,296b86e2-d5e5-4e05-ab08-78a0e9485873,Creatine,2024-01-15 17:00:00,2,1721.97
YouTube,MB Pro Campaign,65,d45ea77f-ed78-48b6-9a1b-da7a819ef7eb,Kids Drink,2024-01-15 18:00:00,4,392.99
Instagram,HKVitals Glow Drive,193,e177e87b-7fcd-4146-b573-d7b1c856e04e,Whey Protein,2024-01-15 19:00:00,2,481.31
Instagram,HK Protein Launch,185,a295b2ce-d950-4896-8993-23a7a331332b,Creatine,2024-01-15 20:00:00,4,1752.3
Instagram,FitZone Summer Blast,62,3471a973-0d53-4479-99a3-5eeccfc1e022,Multivitamin,2024-01-15 21:00:00,1,1117.84
Instagram,HKVitals Glow Drive,20,51522c71-2b6b-4e6d-9f1b-b66ae09031a4,Creatine,2024-01-15 22:00:00,5,817.59
YouTube,HKVitals Glow Drive,154,4b458a27-3813-4970-8891-4e89bd69af63,Creatine,2024-01-15 23:00:00,1,1505.52
YouTube,Gritzo Kids Push,44,78cef565-01cc-45dc-b5de-fe7d9c621d2d,Whey Protein,2024-01-16 00:00:00,4,2066.19
Twitter,HKVitals Glow Drive,195,8147d4ab-54e8-40f2-8771-43f3ba20b84c,Whey Protein,2024-01-16 01:00:00,5,1277.98
Instagram,HK Protein Launch,198,8519ce10-e910-42fc-9d8e-4cccd3ceb1db,Whey Protein,2024-01-16 02:00:00,2,2447.12
Twitter,FitZone Summer Blast,62,9e0979ad-7c2e-444b-ba73-8ff84a054506,Kids Drink,2024-01-16 03:00:00,3,2267.87
Twitter,Gritzo Kids Push,107,2bc3e483-f7aa-4697-acb9-a1c7a746109a,Creatine,2024-01-16 04:00:00,2,2257.76
Instagram,MB Pro Campaign,125,7fdef098-82dc-42f1-93ec-3cdbff2ca293,Creatine,2024-01-16 05:00:00,3,2958.53
YouTube,MB Pro Campaign,45,554f49a5-80b7-4f51-9acd-4112b59cce9f,Kids Drink,2024-01-16 06:00:00,2,1026.64
YouTube,FitZone Summer Blast,11,26756cdb-eac2-4409-93c8-81803648c369,Multivitamin,2024-01-16 07:00:00,4,2005.23
Instagram,MB Pro Campaign,200,a7d367aa-611b-49b9-90e4-89d186bac597,Omega-3,2024-01-16 08:00:00,1,2595.34
Instagram,HK Protein Launch,162,6484f84b-cdfa-43dc-8858-f486da4e54a8,Multivitamin,2024-01-16 09:00:00,3,1822.67
YouTube,HKVitals Glow Drive,88,e95965a3-39ef-436e-b413-199336fa0dc6,Kids Drink,2024-01-16 10:00:00,4,2410.61
Instagram,FitZone Summer Blast,46,9087765a-1c6f-46dd-97c0-868a12f8c78b,Creatine,2024-01-16 11:00:00,1,1360.47
Instagram,Gritzo Kids Push,112,91482cb2-961c-4c82-86b9-f5f122965d53,Creatine,2024-01-16 12:00:00,1,1853.38
Instagram,HKVitals Glow Drive,81,0c7a5f5d-6581-4895-81d5-17f3214d3dd3,Whey Protein,2024-01-16 13:00:00,5,355.87
YouTube,MB Pro Campaign,32,14bd4738-c277-4cc3-bc20-90a46e179012,Whey Protein,2024-01-16 14:00:00,5,2960.15
Twitter,MB Pro Campaign,98,1b0164c5-e412-4049-8d25-d7538f1d58cf,Creatine,2024-01-16 15:00:00,5,2440.05
Twitter,Gritzo Kids Push,5,db68f5ec-ff84-499b-b6f5-737bba3efc39,Creatine,2024-01-16 16:00:00,3,2632.67
Instagram,HK Protein Launch,191,9a03c369-f284-4dc3-af7c-d2b13f595bce,Whey Protein,2024-01-16 17:00:00,3,2144.02
YouTube,Gritzo Kids Push,29,63a02735-105d-4df5-8099-76ccbacef3a3,Whey Protein,2024-01-16 18:00:00,1,720.94
Instagram,FitZone Summer Blast,48,811a585d-5f03-4e8d-bd0e-0027492550a0,Multivitamin,2024-01-16 19:00:00,3,286.88
YouTube,Gritzo Kids Push,16,73c684df-85c3-400a-a4ee-1b1d796ff096,Creatine,2024-01-16 20:00:00,1,2621.04
Instagram,MB Pro Campaign,153,4a6f4568-b5f5-43ec-8c80-79ae84315108,Creatine,2024-01-16 21:00:00,4,1309.73
YouTube,HK Protein Launch,72,105d5ca4-ea26-4a9c-a117-4be695c492f9,Kids Drink,2024-01-16 22:00:00,2,938.82
YouTube,HK Protein Launch,29,f980ee08-87b8-4a79-8bb6-de4b5f32d469,Multivitamin,2024-01-16 23:00:00,1,1772.68
Twitter,Gritzo Kids Push,180,4eb96c65-aaa1-4ade-a6b8-7e08e25469a8,Omega-3,2024-01-17 00:00:00,1,1378.52
Instagram,FitZone Summer Blast,46,51d12755-e2e5-4699-9557-4eeb3fa6f938,Omega-3,2024-01-17 01:00:00,4,2024.66
Twitter,MB Pro Campaign,153,756fdce3-e2c5-4c32-9136-510effdf039a,Omega-3,2024-01-17 02:00:00,5,1554.62
Twitter,HKVitals Glow Drive,23,2ed60a71-db8d-4fb5-8ac9-4254551fb002,Whey Protein,2024-01-17 03:00:00,6,2152.25
YouTube,HK Protein Launch,162,3c23dc5b-b86f-4b35-9177-5907ca911d0d,Omega-3,2024-01-17 04:00:00,5,2589.59
Instagram,Gritzo Kids Push,195,49c4301a-872e-4763-a532-2ebd4f7699d2,Kids Drink,2024-01-17 05:00:00,5,747.56
YouTube,FitZone Summer Blast,94,540c9bf6-1fd3-4dde-9a4a-f0456c931b63,Whey Protein,2024-01-17 06:00:00,1,1122.41
YouTube,FitZone Summer Blast,114,0ea3fa83-5dc4-4a2d-bc51-c1efcb39b2b9,Whey Protein,2024-01-17 07:00:00,1,1423.08
YouTube,MB Pro Campaign,34,5d53346c-9078-490c-9986-5b5dbf5af1dd,Omega-3,2024-01-17 08:00:00,3,2893.76
